Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,position,Gls_p90,Ast_p90,xG_p90,xAG_p90,PrgC_p90,PrgP_p90,PrgR_p90,Tkl_p90,TklW_p90,Int_p90,Blocks_stats_defense_p90,Clr_p90,KP_p90,PPA_p90,SCA_p90,Recov_p90,Touches_p90,Carries_p90,Won_p90,ga_p90_2425,ga_p90_current,form_arrow,attack_score,press_score,buildup_score,defend_score,aerial_score,fit_highpress,fit_tikitaka,fit_counter,fit_gegenpresss,quality_score,combined_fit_highpress,combined_fit_tikitaka,combined_fit_counter,combined_fit_gegenpresss,value_m,discipline,fit_parkthebus,fit_longball,fit_highline,fit_false9,combined_fit_parkthebus,combined_fit_longball,combined_fit_highline,combined_fit_false9,name_normalized,birth_year,player_image_url,date_of_birth,player_name,player_id,market_value_current,final_value,sub_position,fit_gegenpress,fit_high_press,fit_tiki-taka,fit_counter_attack,fit_park_the_bus,fit_long_ball,fit_high_line,fit_false_9,combined_fit_gegenpress,combined_fit_high_press,combined_fit_tiki-taka,combined_fit_counter_attack,combined_fit_park_the_bus,combined_fit_long_ball,combined_fit_high_line,combined_fit_false_9,pct_Save%,pct_PSxG+/-,pct_#OPA/90,pct_AvgDist,pct_Launch%,pct_Tkl_p90,pct_Int_p90,pct_Clr_p90,pct_PrgP_p90,pct_Won_p90,pct_SCA_p90,pct_press_score,pct_KP_p90,pct_xG_p90,pct_Gls_p90,pct_PrgC_p90,pct_Sh/90,pct_Mid 3rd_stats_possession,min_conf,league_mult,raw_score,score_adjusted,stats_pct,value_pct,quality_final
676,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,fr Ligue 1,23.0,2001.0,33,32,2778,30.9,9,8,17,7,2,2,3,0,8.1,6.6,4.7,11.3,0.49,0.43,95,73,224,68,24,35.3,2.2,0.78,0.1,0.29,19.4,5,2,2,8.1,6.6,0.1,0.9,0.4,737,938,78.6,10639,2497,8,4.7,5.5,3.3,50,38,23,4,73,799,134,40,6,1,85,16,68,13,34,0,737,22,14,9,7,6,49,30.6,34,20,0,20,14,36,14,0,115,3.85,55,23,16,13,8,0,15,0.5,1298,17,138,478,710,123,1296,123,46,37.4,71,57.7,764,5467,2388,95,56,47,74,57,905,224,3,0,0,20,40,5,85,14,14,2,0,0,117,14,47,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.2915766738660907,0.2591792656587472,0.2624190064794816,0.152267818574514,3.077753779697624,2.365010799136069,7.2570194384449245,0.712742980561555,0.4535637149028078,0.4535637149028078,0.6479481641468683,0.4535637149028078,1.6198704103671706,0.7451403887688984,3.725701943844492,3.7904967602591793,42.05183585313175,24.75161987041037,0.4535637149028078,0.550755939524838,,↓,0.3289407727780016,0.2298124793473905,0.2796772396244631,0.1483094716804553,0.0412859278949991,0.2153345291027245,0.2844833475151102,0.2934242181952956,0.1623050895675588,0.4188,0.3025185527884427,0.330178080153397,0.3337544284254712,0.2813067769743765,10.0,0.8,0.2319081349357504,0.163953052462287,0.3706770972146181,0.3593517651412291,0.3091479951216531,0.2819659621322677,0.3646555800332002,0.3601254472038446,zuriko davitashvili,2001.0,https://img.a.transfermarkt.technology/portrait/header/427572-1727721934.jpg,2001-02-15,Zuriko Davitashvili (427572),427572.0,10.0,10.0,Mezzala,0.4297,0.3224,0.4061,0.9987,0.331,0.4101,0.4412,0.8279,0.311,0.2681,0.3016,0.5386,0.2715,0.3032,0.3156,0.4703,,,,,,0.073,,,0.16,,0.792,0.139,0.745,,,,,,1.0,0.864,0.4874375,0.421146,0.7704485488126649,0.5712401055408971,0.6907651715039578
1491,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28.0,1996.0,32,31,2770,30.8,1,0,1,1,0,0,5,0,0.5,0.5,0.8,1.2,0.03,0.04,44,138,9,8,1,12.5,0.26,0.03,0.13,1.0,13.8,0,0,0,0.5,0.5,0.06,0.5,0.5,1943,2253,86.2,37592,13902,0,0.8,1.0,-0.8,6,148,9,0,138,2089,156,54,0,18,9,48,0,0,0,0,1943,22,13,12,10,0,31,48.4,16,31,20,11,36,58,124,3,26,0.84,20,4,0,0,1,1,2,0.06,2520,237,1182,1223,124,19,2520,10,4,40.0,5,50.0,1444,8922,4885,44,19,1,10,2,1712,9,5,0,0,22,19,3,9,36,13,0,0,0,113,57,36,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0324909747292418,0.0,0.0162454873646209,0.0259927797833935,1.4296028880866425,4.483754512635379,0.2924187725631769,0.7148014440433212,0.4223826714801444,1.1696750902527075,1.007220216606498,4.028880866425992,0.1949458483754512,0.2924187725631769,0.8447653429602888,3.671480144404332,81.87725631768953,46.91696750902527,1.851985559566787,0.0324909747292418,0.0,↓,0.0573103702852022,0.2919589213805126,0.2707006592257754,0.3455417428595552,0.1685781727297972,0.303782115393278,0.2109352249745509,0.1167120302638023,0.2745094395875944,0.5214,0.3587748687642384,0.3216361125967476,0.2839468347124482,0.347065798441965,12.0,0.6666666666666667,0.3724798169268544,0.1757726845230708,0.3836568551719828,0.1113361577007589,0.386253949377669,0.3075710964161555,0.3907247646757203,0.2817964856872308,philipp lienhart,1996.0,https://img.a.transfermarkt.technology/portrait/header/225657-1658411602.jpg,1996-07-11,Philipp Lienhart (225657),225657.0,12.0,12.0,Ball-Playing Defender,0.4285,0.36,0.9987,0.5001,0.3553,0.4685,0.4741,0.984,0.3072,0.2798,0.5353,0.3359,0.278,0.3232,0.3255,0.5294,,,,,,0.019,0.654,0.623,0.779,0.693,,,,,,,,,1.0,0.915,0.52145,0.47712675,0.8419753086419753,0.6962962962962963,0.7837037037037038
14,Matthis Abline,fr FRA,FW,Nantes,fr Ligue 1,21.0,2003.0,34,33,2768,30.8,9,2,11,8,1,1,3,0,8.5,7.7,3.8,11.5,0.33,0.4,75,48,169,73,26,35.6,2.37,0.85,0.11,0.31,15.0,0,1,1,8.5,7.7,0.11,0.5,0.3,351,538,65.2,5145,976,2,3.8,3.4,-1.8,27,23,15,4,48,510,26,1,3,4,30,1,0,0,0,0,351,11,5,2,4,5,9,33.3,6,15,1,14,4,15,36,1,61,1.98,43,0,8,6,3,1,9,0.29,878,34,75,382,438,142,877,86,35,40.7,48,55.8,587,3670,1743,75,42,42,92,65,689,169,3,0,0,34,53,5,30,4,5,0,0,0,83,64,76,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0.2926300578034682,0.065028901734104,0.2763728323699422,0.1235549132947976,2.4385838150289016,1.560693641618497,5.494942196531792,0.3576589595375722,0.1625722543352601,0.130057803468208,0.4877167630057803,1.1705202312138727,0.8778901734104047,0.4877167630057803,1.983381502890173,2.6986994219653178,28.54768786127168,19.085982658959537,2.0809248554913293,0.3576589595375722,0.2980132450331126,↓,0.2332626712221081,0.1239786510545409,0.2031088591880427,0.1005620608679435,0.1894175188972877,0.132779715625262,0.196328961171562,0.2151074589914453,0.1344842204685782,0.3872,0.2440732492580006,0.2694929474765206,0.2770043466044739,0.2447550511953271,18.0,0.8,0.271671674027079,0.1417345339085898,0.235004321748139,0.2490521408705064,0.2996300326187273,0.2476551765713317,0.2849630917071514,0.2905822193560983,matthis abline,2003.0,https://img.a.transfermarkt.technology/portrait/header/659543-1704213657.jpg,2003-03-28,Matthis Abline (659543),659543.0,18.0,18.0,Target Man,0.3848,0.3017,0.3708,0.4646,0.3066,0.4498,0.3851,0.3992,0.2577,0.2244,0.2521,0.2896,0.2264,0.2837,0.2578,0.2634,,,,,,,,,,0.627,0.347,0.271,,0.28,0.364,0.716,0.5,0.836,1.0,0.864,0.4058,0.3506112,0.6177777777777778,0.6244444444444445,0.6204444444444445
1505,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29.0,1995.0,31,31,2768,30.8,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2.0,0.1,0.07,13,99,7,11,2,18.2,0.36,0.07,0.18,1.0,12.8,0,0,0,1.2,1.2,0.11,0.8,0.8,1317,1511,87.2,25779,9345,1,0.9,0.5,0.1,5,88,5,1,99,1464,42,34,0,6,3,4,0,0,0,0,1317,68,43,52,16,0,53,71.7,15,33,21,12,34,102,192,0,21,0.68,17,0,0,4,0,0,3,0.1,1885,267,1018,818,58,21,1885,7,4,57.1,3,42.9,1028,4501,2369,13,10,0,13,3,1240,7,5,0,0,31,7,2,3,34,43,0,2,0,100,64,34,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.065028901734104,0.032514450867052,0.0390173410404624,0.0292630057803468,0.4226878612716763,3.21893063583815,0.2276011560693641,2.2109826589595376,1.398121387283237,1.1054913294797688,1.0729768786127167,6.242774566473988,0.1625722543352601,0.1625722543352601,0.6828034682080925,3.251445086705202,61.289739884393065,33.42485549132948,2.0809248554913293,0.097543352601156,0.1055099648300117,↑,0.0558042652548814,0.4222048724616762,0.1735906477718244,0.4841096090048248,0.1894175188972877,0.3910534484866504,0.1879775779547119,0.0726483497825546,0.3794842182063663,0.6844,0.4694560592580599,0.3882257110452844,0.3420940197764215,0.4648283671459462,3.0,0.6666666666666667,0.4643953364428078,0.2181551415131108,0.3983419002320398,0.0807881042640293,0.4987928144405228,0.400296736468644,0.4723714399562156,0.3453499215690114,gautier lloris,1995.0,https://img.a.transfermarkt.technology/portrait/header/249636-1704795536.jpg,1995-07-18,Gautier Lloris (249636),249636.0,3.0,3.0,Stopper,0.4198,0.365,0.9851,0.4474,0.4167,0.4662,0.4551,0.9223,0.3225,0.3006,0.5486,0.3335,0.3212,0.341,0.3366,0.5235,,,,,,0.751,0.607,0.921,0.465,0.758,,,,,,,,,1.0,0.864,0.68435,0.5912784,0.9629629629629629,0.30246913580246915,0.6987654320987654
1411,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,33.0,1991.0,32,32,2767,30.7,11,8,19,8,3,3,4,0,11.8,9.5,4.3,13.7,0.52,0.52,75,143,202,66,23,34.8,2.15,0.75,0.12,0.35,15.8,2,3,3,11.8,9.5,0.15,-0.8,-1.5,1021,1314,77.7,15494,4102,8,4.3,5.7,3.7,49,101,38,15,143,1182,122,14,5,5,116,23,44,15,13,0,1021,15,8,5,8,2,11,54.5,5,16,3,13,7,22,11,1,102,3.32,78,13,2,7,2,0,14,0.46,1554,11,176,715,676,131,1551,47,20,42.6,22,46.8,938,5047,2534,75,55,22,46,38,1153,202,4,0,0,12,28,9,116,7,8,0,0,0,136,8,23,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.3577882182869534,0.2602096132996024,0.3838091796169136,0.1398626671485363,2.4394651246837733,4.651246837730394,6.570292735814962,0.4878930249367546,0.2602096132996024,0.2276834116371521,0.5204192265992049,0.3577882182869534,1.593783881460065,1.2359956631731115,3.317672569569932,4.423563426093242,50.54571738344778,30.509577159378388,0.2602096132996024,0.6179978315865559,0.8405603735823883,↑,0.3597545028438612,0.2022321428374935,0.3276400585312937,0.0976942333357812,0.0236857468516304,0.1959523531257399,0.3121928086863039,0.3032805233632535,0.1314610664655997,0.4978,0.2966600902738854,0.343156272498111,0.3395913583688908,0.2708635756098293,4.0,0.7333333333333334,0.1939716163753799,0.1786043894313347,0.37694074040978,0.3576341273781341,0.2958677955737414,0.2897209047961233,0.3690554451875014,0.3613327999748431,andrej kramaric,1991.0,https://img.a.transfermarkt.technology/portrait/header/46580-1755089885.jpg,1991-06-19,Andrej Kramaric (46580),46580.0,4.0,4.0,Mezzala,0.7017,0.3105,0.4902,0.9316,0.3147,0.5519,0.453,0.9211,0.4212,0.2647,0.3366,0.5132,0.2664,0.3613,0.3217,0.509,,,,,,0.026,,,0.662,,0.678,0.078,0.736,,,,,,1.0,0.915,0.56625,0.5181187500000001,0.8852242744063324,0.279023746701847,0.6427440633245383
710,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,23.0,2001.0,31,31,2766,30.7,4,1,5,4,0,0,8,1,2.3,2.3,0.2,2.5,0.16,0.08,15,90,3,16,7,43.8,0.52,0.23,0.25,0.57,8.3,0,0,0,2.3,2.3,0.15,1.7,1.7,2086,2239,93.2,38535,12423,1,0.2,0.8,0.8,3,141,0,0,90,2155,82,63,2,5,4,6,0,0,0,0,2086,31,18,17,11,3,26,69.2,8,30,17,13,27,58,99,5,19,0.62,17,0,0,1,1,0,3,0.1,2475,199,973,1416,92,21,2475,9,9,100.0,0,0.0,1606,7489,4516,15,15,0,13,6,1891,3,8,1,1,44,17,1,4,27,18,0,1,0,139,61,23,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.1301518438177874,0.0325379609544468,0.0748373101952277,0.0065075921908893,0.4880694143167028,2.928416485900217,0.0976138828633405,1.0086767895878526,0.5856832971800434,0.878524945770065,0.9761388286334056,3.2212581344902387,0.0976138828633405,0.0,0.6182212581344902,4.522776572668112,80.53145336225596,52.25596529284165,1.9848156182212584,0.1626898047722342,0.0,↓,0.051897729110096,0.3184640945881323,0.2344777737390982,0.3053529947640138,0.180669113966294,0.29773350047109,0.1965010245202044,0.0844236561120088,0.2807375744766431,0.364,0.3045920210168746,0.2640990306365204,0.2192680832732422,0.2977936506190959,28.0,0.4666666666666667,0.3084833546551613,0.1696456205408845,0.4147208977970891,0.0816114369844789,0.3088919626905032,0.2533568690447925,0.3513869799472743,0.2181431956222302,bafode diakite,2001.0,https://img.a.transfermarkt.technology/portrait/header/463605-1666691072.jpg,2001-01-06,Bafodé Diakité (463605),463605.0,28.0,28.0,Stopper,0.4614,0.6984,0.4341,0.6347,0.6785,0.5,0.7211,0.9923,0.3132,0.408,0.3023,0.3825,0.4,0.3286,0.4171,0.5256,,,,,,0.098,0.372,0.422,0.367,0.732,,,,,,,,,1.0,0.864,0.364,0.314496,0.5123456790123457,0.8938271604938272,0.6649382716049383
2663,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28.0,1995.0,31,31,2763,30.7,3,0,3,3,0,0,4,0,0.8,0.8,0.1,0.9,0.1,0.03,23,91,17,12,5,41.7,0.39,0.16,0.25,0.6,13.1,0,0,0,0.8,0.8,0.07,2.2,2.2,1195,1391,85.9,22418,8493,0,0.1,0.5,-0.1,4,84,4,0,91,1294,92,42,1,4,11,49,0,0,0,0,1195,30,21,22,7,1,25,60.0,10,32,21,11,18,48,195,1,26,0.85,20,0,2,3,1,0,3,0.1,1723,224,877,774,81,16,1723,10,6,60.0,1,10.0,948,5700,3063,23,13,1,13,1,1049,17,4,0,0,15,13,0,11,18,21,0,0,0,102,49,41,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0977198697068403,0.0,0.0260586319218241,0.003257328990228,0.749185667752443,2.964169381107492,0.5537459283387622,0.977198697068404,0.6840390879478827,0.5863192182410424,1.0423452768729642,6.351791530944626,0.1302931596091205,0.1302931596091205,0.8469055374592834,3.322475570032573,56.12377850162866,30.879478827361563,1.5960912052117264,0.0977198697068403,0.0,↓,0.0513465605066072,0.2586201949976988,0.1701104173032493,0.378615429793701,0.1452852250897853,0.2769168098976096,0.1521832158031466,0.0774694712618831,0.260285261219721,0.3586,0.3398300945210836,0.2899366568832984,0.260051159066793,0.3331774750499281,6.0,0.7333333333333334,0.4293961028918737,0.1719668534869892,0.3410925395356592,0.0683571811784579,0.4008218117187892,0.2978501119568355,0.3655003863763034,0.2564062430334229,martin valjent,1995.0,https://img.a.transfermarkt.technology/portrait/header/277384-1738232660.jpg,1995-12-11,Martin Valjent (277384),277384.0,6.0,6.0,Stopper,0.414,0.5965,0.4317,0.5393,0.8351,0.4467,0.6432,0.9108,0.284,0.357,0.2911,0.3341,0.4524,0.2971,0.3757,0.4827,,,,,,0.081,0.131,0.93,0.379,0.602,,,,,,,,,1.0,0.932,0.3586,0.3342152,0.5617283950617284,0.4722222222222222,0.5259259259259259
1220,Alexander Isak,se SWE,FW,Newcastle Utd,eng Premier League,24.0,1999.0,34,34,2756,30.6,23,6,29,19,4,4,1,0,20.3,17.2,4.3,21.6,0.82,0.81,83,88,217,95,41,43.2,3.1,1.34,0.2,0.46,14.5,3,4,4,20.3,17.2,0.18,2.7,1.8,519,689,75.3,7434,1644,6,4.3,3.6,1.7,41,35,31,1,88,606,77,0,6,3,16,9,3,0,0,0,519,12,5,2,3,7,15,33.3,10,18,2,16,3,15,17,1,92,3.01,70,1,8,9,2,2,14,0.46,1025,20,57,386,596,189,1021,91,42,46.2,47,51.6,615,3723,1861,83,42,43,66,55,740,217,1,0,0,27,14,20,16,3,5,1,0,0,55,26,55,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0.751088534107402,0.1959361393323657,0.6629172714078374,0.1404208998548621,2.710449927431059,2.873730043541364,7.086357039187227,0.3918722786647314,0.1632801161103048,0.0979680696661828,0.5878084179970973,0.5551523947750363,1.338896952104499,1.0123367198838895,3.004354136429608,1.7960812772133523,33.47242380261248,20.083454281567487,0.8490566037735848,0.9470246734397676,0.5357142857142857,↓,0.4289884587842458,0.0939048443886925,0.2641951639076811,0.0890785581373682,0.0772859216255442,0.126515022417093,0.2795750884668527,0.3316375202328999,0.0885435421350744,0.8156,0.4110257416554983,0.4722497680754022,0.4930747407818211,0.3958371495426909,120.0,0.9333333333333332,0.2503493642460219,0.0759644308875643,0.3238657464556542,0.3270018018193139,0.4605594783870699,0.3908055050436868,0.4899660312709228,0.4912204534163867,alexander isak,1999.0,https://img.a.transfermarkt.technology/portrait/header/349066-1680791339.jpg,1999-09-21,Alexander Isak (349066),349066.0,120.0,120.0,Inside Forward,0.3519,0.2986,0.4229,0.9975,0.3069,0.3701,0.3521,0.4775,0.2713,0.25,0.2997,0.5296,0.2533,0.2786,0.2714,0.3216,,,,,,,,,,0.289,0.747,0.12,,0.893,0.929,0.747,0.818,0.844,1.0,1.0,0.8453999999999999,0.8453999999999999,0.9911111111111112,0.9822222222222222,0.9875555555555555
1773,Johan Mojica,co COL,DF,Mallorca,es La Liga,31.0,1992.0,36,30,2755,30.6,1,2,3,1,0,0,5,0,0.9,0.9,4.1,5.0,0.1,0.16,66,130,142,17,3,17.6,0.56,0.1,0.06,0.33,24.2,4,0,0,0.9,0.9,0.05,0.1,0.1,1217,1641,74.2,21542,9303,2,4.1,4.4,-2.1,40,102,53,33,130,1297,332,28,2,9,143,303,1,0,1,0,1217,35,23,26,6,3,40,47.5,21,13,5,8,26,61,84,3,83,2.71,67,7,4,3,2,0,6,0.2,1949,96,593,818,569,18,1949,89,33,37.1,48,53.9,1024,5088,2228,66,53,5,52,27,1115,142,5,0,0,18,24,0,143,26,23,1,2,0,181,9,18,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0326678765880217,0.0653357531760435,0.0294010889292196,0.1339382940108892,2.156079854809437,4.246823956442832,4.638838475499092,1.1433756805807622,0.7513611615245009,0.8493647912885662,0.4246823956442831,2.744101633393829,1.306715063520871,1.7313974591651542,2.711433756805808,5.912885662431942,63.669691470054445,33.4519056261343,0.294010889292196,0.0980036297640653,0.1376146788990825,↑,0.249891275232165,0.3795568665405088,0.2953654748033514,0.2541543532332138,0.0267625296663409,0.3250978342008888,0.298561493279427,0.2351707992417153,0.2600076539951431,0.3208,0.3384229341285717,0.327808397759987,0.3024521201449023,0.3123868620462734,2.0,0.6666666666666667,0.2763817577427167,0.2589711230705757,0.3865806720180027,0.3020263699123579,0.3189365035453029,0.3119722496764465,0.3630160692554173,0.3291943484131593,johan mojica,1992.0,https://img.a.transfermarkt.technology/portrait/header/262939-1541161893.jpg,1992-08-21,Johan Mojica (262939),262939.0,2.0,2.0,Wing-Back,0.5167,0.35,0.988,0.989,0.362,0.4657,0.5412,0.9415,0.3661,0.2994,0.5546,0.555,0.3042,0.3457,0.3759,0.536,,,,,,0.156,0.338,0.298,0.74,0.031,,,,,,,,,1.0,0.932,0.32084999999999997,0.29903219999999997,0.4777777777777778,0.20185185185185187,0.3674074074074074
2636,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22.0,2001.0,33,31,2752,30.6,2,2,4,2,0,0,3,0,2.4,2.3,3.2,5.5,0.13,0.18,69,104,243,23,10,43.5,0.75,0.33,0.09,0.2,19.7,0,0,0,2.4,2.3,0.1,-0.4,-0.3,1263,1601,78.9,19719,6114,2,3.2,4.0,-1.2,39,56,39,20,104,1312,283,27,1,3,145,218,38,11,19,0,1263,61,36,27,21,13,48,66.7,16,44,6,38,27,88,56,1,76,2.49,53,12,2,5,3,1,8,0.26,1906,71,455,791,674,57,1906,44,16,36.4,22,50.0,971,5126,2605,69,45,15,36,25,1186,243,3,0,0,25,34,4,145,27,36,0,0,0,139,27,27,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.065406976744186,0.065406976744186,0.0784883720930232,0.1046511627906976,2.2565406976744184,3.4011627906976742,7.946947674418604,1.9949127906976745,1.1773255813953487,0.8829941860465116,1.438953488372093,1.8313953488372088,1.275436046511628,1.275436046511628,2.485465116279069,4.54578488372093,62.3328488372093,31.755087209302324,0.8829941860465116,0.130813953488372,0.072609923356192,↓,0.2271784525325038,0.4142581000739527,0.3214720424357242,0.3539906309084294,0.0803751118067978,0.37762064779665,0.3117411769924038,0.2314190916810089,0.3157204857157831,0.4231,0.357391325424645,0.3310395371029465,0.2989107029783886,0.3326312605922983,15.0,0.8,0.3387531602159718,0.3060840180865214,0.4247759299170728,0.3320328358859773,0.3418443303923737,0.3287766735405936,0.3762534382728142,0.339156200660376,adrien truffert,2001.0,https://img.a.transfermarkt.technology/portrait/header/654539-1754901329.jpg,2001-11-20,Adrien Truffert (654539),654539.0,15.0,15.0,Wing-Back,0.4673,0.3537,0.9835,0.878,0.3993,0.4513,0.4918,0.9332,0.3662,0.3208,0.5727,0.5305,0.339,0.3598,0.376,0.5526,,,,,,0.656,0.377,0.112,0.522,0.291,,,,,,,,,1.0,0.864,0.4230999999999999,0.36555839999999995,0.6271604938271605,0.7407407407407407,0.6725925925925926
1797,Sam Morsy,eg EGY,MF,Ipswich Town,eng Premier League,32.0,1991.0,33,31,2751,30.6,1,1,2,1,0,0,10,0,0.4,0.4,1.2,1.6,0.07,0.05,22,120,13,13,3,23.1,0.43,0.1,0.08,0.33,27.2,0,0,0,0.4,0.4,0.03,0.6,0.6,1249,1445,86.4,20142,5579,1,1.2,1.5,-0.2,24,149,17,4,120,1388,50,49,2,5,15,0,0,0,0,0,1249,68,41,40,24,4,62,43.5,35,34,13,21,29,97,47,5,51,1.67,46,4,0,0,1,0,2,0.07,1683,97,498,953,248,6,1683,29,17,58.6,9,31.0,852,4649,2101,22,24,3,17,13,1137,13,10,0,0,48,27,0,15,29,41,0,1,1,157,18,24,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF,0.0327153762268266,0.0327153762268266,0.0130861504907306,0.0392584514721919,0.7197382769901854,3.925845147219193,0.4252998909487459,2.2246455834242096,1.341330425299891,0.9487459105779716,1.1123227917121048,1.5376226826608506,0.7851690294438386,0.5561613958560524,1.668484187568157,5.136314067611778,55.05997818974918,27.87350054525627,0.5888767720828789,0.0654307524536532,,↓,0.1198211643245394,0.4634378532915545,0.1778143586462241,0.3364701961596435,0.0536028856639543,0.3682228572229151,0.2175410992787848,0.1125489347665868,0.3292371971016767,0.4444,0.3163176239159443,0.2560449207382922,0.214048054933413,0.3007233598674489,9.75,0.3333333333333333,0.2263244014776413,0.1518076033619819,0.4176052994626189,0.1332228072696388,0.2595582416178348,0.229751522371571,0.3360706008118258,0.2223176039346338,sam morsy,1991.0,https://img.a.transfermarkt.technology/portrait/header/123551-1658821486.jpg,1991-09-10,Sam Morsy (123551),123551.0,0.5,0.5,Defensive Midfielder,0.679,0.3599,0.4676,0.8583,0.4116,0.608,0.5174,0.9594,0.4155,0.2878,0.3309,0.4872,0.3085,0.3871,0.3508,0.5276,,,,,,0.753,,,0.499,,0.146,0.772,0.272,,,,,,1.0,1.0,0.37956249999999997,0.37956249999999997,0.679419525065963,0.009234828496042216,0.4113456464379947
